context,variant,control,risk_reduction,estimator_se,brier,log_loss,path_precision,path_recall,path_f1,fit_seconds,prediction_seconds,effect_seconds,ru_maxrss_mb
helpdesk_identity,human_process_unobserved,strong_verification,0.0,0.0,0.21842392962962967,0.6276838478724057,1.0,0.717098665594655,0.8114160225434439,0.26942074799990223,2.4943430150001404,0.02447245599978487,407.1328125
helpdesk_identity,human_process_unobserved,mfa_enforcement,0.2375,0.0019031414658266417,0.21842392962962967,0.6276838478724057,1.0,0.717098665594655,0.8114160225434439,0.26942074799990223,2.4943430150001404,0.02154363799991188,407.1328125
helpdesk_identity,human_process_unobserved,manager_callback,0.0,0.0,0.21842392962962967,0.6276838478724057,1.0,0.717098665594655,0.8114160225434439,0.26942074799990223,2.4943430150001404,0.02264852999996947,407.1328125
helpdesk_identity,human_process_unobserved,session_risk_block,0.11502,0.0014268317031010279,0.21842392962962967,0.6276838478724057,1.0,0.717098665594655,0.8114160225434439,0.26942074799990223,2.4943430150001404,0.023193970000193076,407.1328125
