context,variant,control,risk_reduction,estimator_se,brier,log_loss,path_precision,path_recall,path_f1,fit_seconds,prediction_seconds,effect_seconds,ru_maxrss_mb
bec_payment,missing_30,oob_confirmation,0.10798,0.0013879643082220874,0.22944094444444446,0.6514102770242676,0.9027351346427284,0.8427074882015412,0.8542412610738305,0.18425403499986714,2.719456385000285,0.03742265500022768,415.515625
bec_payment,missing_30,dual_approval,0.09752,0.001326737425658873,0.22944094444444446,0.6514102770242676,0.9027351346427284,0.8427074882015412,0.8542412610738305,0.18425403499986714,2.719456385000285,0.03552370299985341,415.515625
bec_payment,missing_30,beneficiary_lock,0.10184,0.0013525564225486209,0.22944094444444446,0.6514102770242676,0.9027351346427284,0.8427074882015412,0.8542412610738305,0.18425403499986714,2.719456385000285,0.03836937599999146,415.515625
bec_payment,missing_30,payment_hold,0.10172,0.0013518496151375859,0.22944094444444446,0.6514102770242676,0.9027351346427284,0.8427074882015412,0.8542412610738305,0.18425403499986714,2.719456385000285,0.03886638799986031,415.515625
